conv_id,turn,speaker,clause_number,clause,emotion,expanded emotion cause evidence,expanded emotion cause span,type
tr_5133,5,A,2,I really like your city .,happiness,[5],['I really like your city .'],['no-context']
tr_5133,6,B,1,I'm glad to hear that .,happiness,"[5, 6]",[],"['no-context', 'inter-personal']"
tr_5133,6,B,2,I think it's the nicest city in the United States .,happiness,"[5, 6]",[],"['no-context', 'inter-personal']"
tr_4544,1,A,1,"Hi , Bill .",neutral,[],[],[]
tr_4544,1,A,2,I saw you yesterday with a pretty girl .,neutral,[],[],[]
tr_4544,2,B,1,"Yes , she is my favorite girl .",happiness,[2],[],['no-context']
tr_4544,2,B,2,I've decided to go steady with her .,happiness,[2],[],['no-context']
tr_4544,3,A,1,Are you sure she is the right girl ?,neutral,[],[],[]
tr_4544,4,B,1,Sure .,happiness,"[2, 4, 4]",[],"['no-context', 'self-contagion']"
tr_4544,4,B,2,"She is the ideal girl , the one I had dreamed of .",happiness,"[2, 4, 4]","['She is the ideal girl , the one I had dreamed of .']","['no-context', 'self-contagion']"
tr_4544,5,A,1,What type of girl is she ?,neutral,[],[],[]
tr_4544,6,B,1,"She is the mature , stable , feminine type .",happiness,"[2, 4, 4, 6]",[],"['no-context', 'self-contagion']"
tr_4544,6,B,2,I hope one day I can marry her .,happiness,"[2, 4, 4, 6]",[],"['no-context', 'self-contagion']"
tr_4544,7,A,1,"Oh , that's great .",happiness,[6],[],['inter-personal']
tr_4544,7,A,2,You're serious this time .,happiness,[6],[],['inter-personal']
tr_1084,1,A,1,"Jenny , are you having fun here ?",happiness,['b'],[],['latent']
tr_1084,2,B,1,"Yes , of course .",happiness,"[1, 2]",[],"['no-context', 'inter-personal']"
tr_1084,2,B,2,This is really a nice party with wonderful people and lovely wines .,happiness,"[1, 2]",['This is really a nice party with wonderful people and lovely wines .'],"['no-context', 'inter-personal']"
tr_1084,3,A,1,I ' m glad you ' re enjoying it .,happiness,"[1, 2, 3]","[""I ' m glad you ' re enjoying it .""]","['no-context', 'hybrid']"
tr_1084,4,B,1,Thank you for the invitation .,happiness,"[1, 2, 3, 4]",['Thank you for the invitation .'],"['no-context', 'hybrid']"
tr_1084,5,A,1,It ' s my pleasure .,happiness,"[1, 2, 3, 4]",[],['hybrid']
tr_1084,5,A,2,Would you like another glass of champagne ?,happiness,"[1, 2, 3, 4]",[],['hybrid']
tr_1084,6,B,1,"Yes , please .",happiness,[5],[],['inter-personal']
tr_1084,6,B,2,Thank you for everything .,happiness,[5],[],['inter-personal']
tr_6350,1,A,1,How was school today ?,neutral,[],[],[]
tr_6350,2,B,1,It was great .,happiness,[2],[],['no-context']
tr_6350,2,B,2,I made some friends .,happiness,[2],[],['no-context']
tr_6350,3,A,1,"Really , that's good .",happiness,[2],[],['inter-personal']
tr_6350,4,B,1,But the lessons this semester are a little bit hard .,sadness,[4],['But the lessons this semester are a little bit hard .'],['no-context']
tr_6350,5,A,1,They aren't hard .,happiness,[5],[],['no-context']
tr_6350,5,A,2,I am sure you can do it .,happiness,[5],['I am sure you can do it .'],['no-context']
tr_959,1,A,1,Do you know who ' s just got married ?,neutral,[],[],[]
tr_959,1,A,2,Old McDonald .,neutral,[],[],[]
tr_959,2,B,1,Never !,surprise,"[1, 2]",[],"['no-context', 'inter-personal']"
tr_959,2,B,2,"He ' s over 80 , isn ' t he ?",surprise,"[1, 2]","[""He ' s over 80 , isn ' t he ?""]","['no-context', 'inter-personal']"
tr_959,3,A,1,He ' s nearly 90 .,neutral,[],[],[]
tr_959,4,B,1,Good gracious !,surprise,[3],[],['inter-personal']
tr_959,4,B,2,Are you sure ?,surprise,[3],[],['inter-personal']
tr_959,5,A,1,I am .,neutral,[],[],[]
tr_959,5,A,2,"What ' s more , his wife is 84 .",neutral,[],[],[]
tr_959,6,B,1,Is she really ?,surprise,[5],[],['inter-personal']
tr_959,7,A,1,"Yes , she is .",neutral,[],[],[]
tr_959,7,A,2,"And guess what , he is her sixth husband .",neutral,[],[],[]
tr_959,8,B,1,Really ?,surprise,[7],[],['inter-personal']
tr_959,8,B,2,"Quite a woman , isn ' t she ?",surprise,[7],[],['inter-personal']
tr_1445,1,A,1,"Going to the gym tonight , Mary ?",neutral,[],[],[]
tr_1445,2,B,1,"Yes , Sally .",neutral,[],[],[]
tr_1445,2,B,2,I want to do some sit-ups and perhaps get in a game of singsong .,neutral,[],[],[]
tr_1445,3,A,1,That sounds like fun .,happiness,"[2, 3]",['That sounds like fun .'],"['no-context', 'inter-personal']"
tr_1445,3,A,2,Would you mind some company ?,happiness,"[2, 3]",[],"['no-context', 'inter-personal']"
tr_1445,4,B,1,I'd love it .,happiness,"[2, 3, 3, 4]",[],"['no-context', 'hybrid']"
tr_1445,4,B,2,Working out is more fun with a friend .,happiness,"[2, 3, 3, 4]",[],"['no-context', 'hybrid']"
tr_1445,5,A,1,I'll get my things and meet you there .,happiness,"[2, 3, 3, 4]",[],['hybrid']
tr_1445,6,B,1,Good .,happiness,"[2, 3, 3, 4]",[],['hybrid']
tr_1445,6,B,2,If you happen to see Jim and Bob on the way see if they would like a game of singsong .,happiness,"[2, 3, 3, 4]",[],['hybrid']
tr_1725,1,A,1,What date is it today ?,neutral,[],[],[]
tr_1725,2,B,1,Why ?,neutral,[],[],[]
tr_1725,3,A,1,Look at the girls in the street .,neutral,[],[],[]
tr_1725,3,A,2,They all have a bunch of flowers .,neutral,[],[],[]
tr_1725,3,A,3,Is it Valentine's Day ?,neutral,[],[],[]
tr_1725,4,B,1,"Oh , yes !",surprise,"[3, 4]",[],"['no-context', 'inter-personal']"
tr_1725,4,B,2,I completely forgot about it .,surprise,"[3, 4]",['I completely forgot about it .'],"['no-context', 'inter-personal']"
tr_1725,5,A,1,Did you have a fight with Jack ?,neutral,[],[],[]
tr_1725,6,B,1,"No , but now he'll be in trouble .",anger,[6],[],['no-context']
tr_1725,6,B,2,What's a boyfriend for ?,anger,[6],[],['no-context']
tr_1725,6,B,3,To forget about Valentine's Day ?,anger,[6],[],['no-context']
tr_1725,7,A,1,"Come on , dear !",neutral,[],[],[]
tr_1725,7,A,2,"You forgot it , too .",neutral,[],[],[]
tr_1725,8,B,1,"You know , it's OK for a girl to forget these "" big days "" , but for a guy , to do that is unforgivable .",anger,"[6, 8]","['You know , it\'s OK for a girl to forget these "" big days "" , but for a guy , to do that is unforgivable .']","['no-context', 'self-contagion']"
tr_1725,9,A,1,Is that your phone ?,neutral,[],[],[]
tr_1725,10,B,1,"Oh , it's Jack .",happiness,"[3, 6, 8, 10]","[""Oh , it's Jack .""]","['no-context', 'hybrid']"
tr_1725,10,B,2,Excuse me .,happiness,"[3, 6, 8, 10]",[],"['no-context', 'hybrid']"
tr_1725,11,A,1,Wow !,neutral,[],[],[]
tr_1725,11,A,2,Good timing .,neutral,[],[],[]
tr_1725,12,B,1,He asked me out to a dinner tonight .,happiness,"[3, 12]",['He asked me out to a dinner tonight .'],"['no-context', 'inter-personal']"
tr_1725,12,B,2,How about joining us ?,happiness,"[3, 12]",[],"['no-context', 'inter-personal']"
tr_1725,13,A,1,Come on !,neutral,[],[],[]
tr_1725,13,A,2,Three's a crowd !,neutral,[],[],[]
tr_1725,14,B,1,So what ?,neutral,[],[],[]
tr_1725,15,A,1,Just go !,happiness,"[3, 12]",[],['hybrid']
tr_1725,15,A,2,It's Valentine's Day !,happiness,"[3, 12]",[],['hybrid']
tr_3320,1,A,1,"Hi , Charlie !",neutral,[],[],[]
tr_3320,1,A,2,What are you reading ?,neutral,[],[],[]
tr_3320,2,B,1,"Hi , bob .",neutral,[],[],[]
tr_3320,2,B,2,I ' m reading a biography ?,neutral,[],[],[]
tr_3320,3,A,1,Who ' s it about ?,neutral,[],[],[]
tr_3320,4,B,1,It ' s about Bob Dylan .,neutral,[],[],[]
tr_3320,5,A,1,Who is he ?,neutral,[],[],[]
tr_3320,6,B,1,He ' s a famous American musician .,neutral,[],[],[]
tr_3320,7,A,1,Who ' s the author ?,neutral,[],[],[]
tr_3320,8,B,1,It was written by Howard Sounds .,neutral,[],[],[]
tr_3320,9,A,1,What do you think about it ?,neutral,[],[],[]
tr_3320,10,B,1,It ' s great !,happiness,[10],[],['no-context']
tr_3320,10,B,2,I ' Ve learned a lot from reading it .,happiness,[10],[],['no-context']
tr_3320,11,A,1,Can I read it when you ' re done ?,happiness,[10],[],['inter-personal']
tr_3320,12,B,1,"Sure , bob !",happiness,"[10, 11]",[],['hybrid']
tr_3320,12,B,2,"I ' m on chapter 12 now , so I ' m almost finished .",happiness,"[10, 11]",[],['hybrid']
tr_3320,13,A,1,How many chapters does the book have ?,neutral,[],[],[]
tr_3320,14,B,1,There are 15 chapters in total .,neutral,[],[],[]
tr_3320,15,A,1,When do you think you ' ll have finished reading it ?,neutral,[],[],[]
tr_3320,16,B,1,I should be done by Friday .,happiness,"[10, 16]",['I should be done by Friday .'],"['no-context', 'self-contagion']"
tr_3320,16,B,2,I ' ll give it to you in class then .,happiness,"[10, 16]",[],"['no-context', 'self-contagion']"
tr_3320,17,A,1,Thanks .,happiness,[16],[],['inter-personal']
tr_3320,17,A,2,Charlie !,happiness,[16],[],['inter-personal']
tr_3320,18,B,1,No problem .,happiness,[17],[],['inter-personal']
tr_3320,18,B,2,Bob .,happiness,[17],[],['inter-personal']
tr_158,1,A,1,"Han Maimed , What's your plan for the weekend ?",neutral,[],[],[]
tr_158,2,B,1,I plan to travel around Harvard University and know more about it .,neutral,[],[],[]
tr_158,2,B,2,"To tell you the truth , I plan to apply for Harvard after graduation from high school .",neutral,[],[],[]
tr_158,2,B,3,It ' s better to get to know it .,neutral,[],[],[]
tr_158,2,B,4,What about you ?,neutral,[],[],[]
tr_158,3,A,1,I get together with my Christian brothers on Saturdays .,neutral,[],[],[]
tr_158,4,B,1,"Oh , my God !",surprise,"[3, 4]",[],"['no-context', 'inter-personal']"
tr_158,4,B,2,"John , I didn ' t know you are religious .",surprise,"[3, 4]",[],"['no-context', 'inter-personal']"
tr_158,4,B,3,"You just look like a scientific kook , like Leonard in the Big Bang Theory .",surprise,"[3, 4]",[],"['no-context', 'inter-personal']"
tr_158,5,A,1,"Come on , Han Maimed , don ' t make a fuss .",neutral,[],[],[]
tr_158,5,A,2,"A lot of Americans , including many scientists , believe in religion .",neutral,[],[],[]
tr_158,6,B,1,But I ' m really surprised .,neutral,[],[],[]
tr_158,6,B,2,"I thought science and religion are not compatible , are they ?",neutral,[],[],[]
tr_158,7,A,1,"Yes , they are compatible .",neutral,[],[],[]
tr_158,7,A,2,"Actually , the U .",neutral,[],[],[]
tr_158,7,A,3,S .,neutral,[],[],[]
tr_158,7,A,4,is both the most developed and the most religious country in the world .,neutral,[],[],[]
tr_158,8,B,1,"I've heard about it a little bit before , but I don ' t understand .",neutral,[],[],[]
tr_158,8,B,2,How can people believe in God since they know God doesn't exist ?,neutral,[],[],[]
tr_158,9,A,1,That ' s a little complicated .,neutral,[],[],[]
tr_158,9,A,2,You ' ll get to know it when you are acquainted with the U .,neutral,[],[],[]
tr_158,9,A,3,S .,neutral,[],[],[]
tr_158,9,A,4,history later on .,neutral,[],[],[]
tr_158,9,A,5,Religion was and is a part of American people ' s life .,neutral,[],[],[]
tr_158,9,A,6,Guess what ?,neutral,[],[],[]
tr_158,9,A,7,"Even Harvard University , which is a highly academic institution , is in a sense the product of religion .",neutral,[],[],[]
tr_158,10,B,1,Really ?,surprise,[9],[],['inter-personal']
tr_158,11,A,1,Absolutely !,neutral,[],[],[]
tr_158,11,A,2,It was founded by a group of Puritan immigrants from England .,neutral,[],[],[]
tr_158,12,B,1,Why was it founded by the Puritans ?,neutral,[],[],[]
tr_158,12,B,2,Where were the atheistic educators ?,neutral,[],[],[]
tr_158,13,A,1,Because most of the first English immigrants who came to the United States were Puritans .,neutral,[],[],[]
tr_158,14,B,1,How come ?,surprise,[13],[],['inter-personal']
tr_158,14,B,2,I mean why most of them were religious people ?,surprise,[13],[],['inter-personal']
tr_158,15,A,1,"That ' s because in the 16th and 17th century , there was a series of religious reforms in England .",neutral,[],[],[]
tr_158,15,A,2,Many religious separatists were persecuted and fled to other countries .,neutral,[],[],[]
tr_158,16,B,1,"So , you mean people didn't enjoy religious freedom in England ?",neutral,[],[],[]
tr_158,17,A,1,"Yes , that's why Puritans moved to the New World , where they believed they could establish a heaven for Puritans .",neutral,[],[],[]
tr_158,17,A,2,"Later on , it was these Puritans who founded Harvard College .",neutral,[],[],[]
tr_158,18,B,1,Why did they want to found a college ?,neutral,[],[],[]
tr_158,19,A,1,Many Puritans had received classic style of higher education in Oxford University and Cambridge University back in England .,neutral,[],[],[]
tr_158,19,A,2,They hoped that their descendants could receive this kind of education as well .,neutral,[],[],[]
tr_158,20,B,1,"Oh , I see .",neutral,[],[],[]
tr_158,21,A,1,"Actually Harvard was first named ' New College ' , without a formal name .",neutral,[],[],[]
tr_158,22,B,1,When did it begin to be called Harvard University ?,neutral,[],[],[]
tr_158,23,A,1,"In 1639 , it was renamed after its major benefactor John Harvard .",neutral,[],[],[]
tr_158,23,A,2,"Interestingly , JohnHarvard himself was a clergyman .",neutral,[],[],[]
tr_158,24,B,1,It seems that Harvard was predestined to be influenced by religion .,neutral,[],[],[]
tr_158,25,A,1,"Therefore , it ' s not exaggerate to claim that had there not been religion , there would note Harvard .",neutral,[],[],[]
tr_158,26,B,1,"Wow , I didn ' t know that religion had played such an important role in Harvard history .",neutral,[],[],[]
tr_158,27,A,1,Religion has been playing an indispensible part in Harvard history as well as the U .,neutral,[],[],[]
tr_158,27,A,2,S .,neutral,[],[],[]
tr_158,28,B,1,I finally begin to get to know Harvard .,neutral,[],[],[]
tr_158,28,B,2,It seems that my knowledge of Harvard is rather poor .,neutral,[],[],[]
tr_158,28,B,3,I have a lot work to do before applying for Harvard .,neutral,[],[],[]
tr_158,29,A,1,Remember that Harvard is a part of the United States .,neutral,[],[],[]
tr_158,29,A,2,So you have to know the U .,neutral,[],[],[]
tr_158,29,A,3,S .,neutral,[],[],[]
tr_158,29,A,4,history and culture if you want to have in-depth knowledge of Harvard .,neutral,[],[],[]
tr_158,29,A,5,The two are closely related .,neutral,[],[],[]
tr_158,30,B,1,That ' s right .,happiness,"[2, 29, 30]",[],"['no-context', 'hybrid']"
tr_158,30,B,2,I have a lot to learn from you .,happiness,"[2, 29, 30]",['I have a lot to learn from you .'],"['no-context', 'hybrid']"
tr_158,31,A,1,You can ask me any question at any time .,happiness,[30],[],['inter-personal']
tr_3813,1,A,1,We came too early .,neutral,[],[],[]
tr_3813,1,A,2,There're still three hours before the performance starts .,neutral,[],[],[]
tr_3813,2,B,1,I know .,neutral,[],[],[]
tr_3813,2,B,2,"Sorry , I shouldn't have rushed you , but I just couldn't stay at home and wait .",neutral,[],[],[]
tr_3813,3,A,1,Never mind .,happiness,[3],[],['no-context']
tr_3813,3,A,2,What about taking a look around the theater ?,happiness,[3],['What about taking a look around the theater ?'],['no-context']
tr_3813,4,B,1,Why not ?,happiness,"[3, 4]",[],"['no-context', 'inter-personal']"
tr_3813,4,B,2,I'd love to do that .,happiness,"[3, 4]","[""I'd love to do that .""]","['no-context', 'inter-personal']"
tr_3813,5,A,1,Here we go .,neutral,[],[],[]
tr_3813,5,A,2,There is a museum of the Beijing Opera art .,neutral,[],[],[]
tr_3813,6,B,1,Wow .,happiness,[6],[],['no-context']
tr_3813,6,B,2,Look at this .,happiness,[6],[],['no-context']
tr_3813,6,B,3,So delicate and beautiful .,happiness,[6],[],['no-context']
tr_3813,6,B,4,Did ancient Chinese people really wear them ?,happiness,[6],[],['no-context']
tr_3813,7,A,1,Not really .,neutral,[],[],[]
tr_3813,7,A,2,They are just opera costumes .,neutral,[],[],[]
tr_3813,7,A,3,Do you like the embroidery ?,neutral,[],[],[]
tr_3813,8,B,1,I surely do .,neutral,[],[],[]
tr_3813,8,B,2,They must have had advanced machines in ancient China to do that .,neutral,[],[],[]
tr_3813,9,A,1,"No , no , no .",neutral,[],[],[]
tr_3813,9,A,2,"They are all handmade , girl .",neutral,[],[],[]
tr_3813,9,A,3,"You know , the ancient Chinese women were supposed to be good at needlework .",neutral,[],[],[]
tr_3813,10,B,1,Unbelievable !,surprise,[9],[],['inter-personal']
tr_3813,10,B,2,I could never do that .,surprise,[9],[],['inter-personal']
tr_3813,11,A,1,Very few can .,neutral,[],[],[]
tr_3813,11,A,2,That's why these clothes only appear in the museum .,neutral,[],[],[]
tr_3813,12,B,1,Listen !,happiness,[12],[],['no-context']
tr_3813,12,B,2,Some people are singing outside .,happiness,[12],[],['no-context']
tr_3813,12,B,3,Is it the opera ?,happiness,[12],[],['no-context']
tr_3813,13,A,1,"Oh , yes .",happiness,[12],[],['inter-personal']
tr_3813,13,A,2,I heard there was an opera fans club .,happiness,[12],[],['inter-personal']
tr_3813,13,A,3,They are probably practicing now .,happiness,[12],[],['inter-personal']
tr_3813,13,A,4,Wanna have a look ?,happiness,[12],[],['inter-personal']
tr_3813,14,B,1,"Yes , let's do it .",happiness,[13],[],['inter-personal']
tr_3813,15,A,1,Follow me .,neutral,[],[],[]
tr_3813,15,A,2,Make sure not to interrupt them .,neutral,[],[],[]
tr_3813,16,B,1,Of course not .,neutral,[],[],[]
tr_3813,16,B,2,We don't do that .,neutral,[],[],[]
tr_3937,1,A,1,What's that ?,happiness,['b'],[],['latent']
tr_3937,2,B,1,It's my new pendant .,happiness,[2],"[""It's my new pendant .""]",['no-context']
tr_3937,2,B,2,Do you like it ?,happiness,[2],[],['no-context']
tr_3937,3,A,1,Is that Hello Kitty ?,happiness,[3],['Is that Hello Kitty ?'],['no-context']
tr_3937,4,B,1,"Yes , in a monkey suit .",happiness,"[3, 4]",[],"['no-context', 'inter-personal']"
tr_3937,4,B,2,It's adorable !,happiness,"[3, 4]",[],"['no-context', 'inter-personal']"
tr_3937,5,A,1,Is it real gold ?,happiness,"[4, 5]",['Is it real gold ?'],"['no-context', 'inter-personal']"
tr_3937,6,B,1,Yeah .,happiness,[6],[],['no-context']
tr_3937,6,B,2,"Two-toned , white and yellow .",happiness,[6],[],['no-context']
tr_2006,1,A,1,How was the movie last night ?,neutral,[],[],[]
tr_2006,2,B,1,I didn't really like it .,disgust,[2],"[""I didn't really like it .""]",['no-context']
tr_2006,3,A,1,Mary said that she was really pleased with the photography .,neutral,[],[],[]
tr_2006,4,B,1,I found it very disappointing .,disgust,"[2, 4]",['I found it very disappointing .'],"['no-context', 'self-contagion']"
